1485884801
[H[JMem: 50164K used, 462464K free, 80K shrd, 1696K buff, 4860K cached
CPU:   0% usr   4% sys   0% nic  95% idle   0% io   0% irq   0% sirq
Load average: 0.00 0.00 0.00 2/80 2305
[7m  PID  PPID USER     STAT   VSZ %VSZ %CPU COMMAND[0m
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 461864   1696   6628    0    0     0     0 2231  328  0  1 99  0  0 2017-01-31 17:47:36
 0  0      0 461864   1696   6628    0    0     0     0 2242  319  0  1 100  0  0 2017-01-31 17:47:37
 0  0      0 461864   1696   6628    0    0     0     0 2340  329  0  3 98  0  0 2017-01-31 17:47:38
 0  0      0 461864   1696   6628    0    0     0     0 2401  327  0  3 98  0  0 2017-01-31 17:47:39
 0  0      0 461864   1696   6628    0    0     0     0 2247  319  0  1 100  0  0 2017-01-31 17:47:40
 0  0      0 461864   1696   6628    0    0     0     0 2219  322  0  1 99  0  0 2017-01-31 17:47:41
 0  0      0 461864   1696   6628    0    0     0     0 2350  325  0  2 99  0  0 2017-01-31 17:47:42
 0  0      0 461864   1696   6628    0    0     0     0 2249  315  0  1 99  0  0 2017-01-31 17:47:43
 0  0      0 461864   1696   6628    0    0     0     0 2238  328  0  2 99  0  0 2017-01-31 17:47:44
 0  0      0 461864   1696   6628    0    0     0     0 2381  318  0  1 100  0  0 2017-01-31 17:47:45
 0  0      0 461864   1696   6628    0    0     0     0 2312  324  0  1 99  0  0 2017-01-31 17:47:46
 0  0      0 461864   1696   6628    0    0     0     0 2397  321  0  1 100  0  0 2017-01-31 17:47:47
 0  0      0 461864   1696   6628    0    0     0     0 2430  326  0  1 99  0  0 2017-01-31 17:47:48
 0  0      0 461800   1696   6628    0    0     0     0 2233  327  0  1 99  0  0 2017-01-31 17:47:49
 0  0      0 461800   1696   6628    0    0     0     0 2270  327  0  1 99  0  0 2017-01-31 17:47:50
 0  0      0 461864   1696   6628    0    0     0     0 2241  314  0  1 100  0  0 2017-01-31 17:47:51
 0  0      0 461864   1696   6628    0    0     0     0 2344  323  0  1 100  0  0 2017-01-31 17:47:52
 0  0      0 461864   1696   6628    0    0     0     0 2320  324  0  2 99  0  0 2017-01-31 17:47:53
 0  0      0 461864   1696   6628    0    0     0     0 2230  323  0  0 100  0  0 2017-01-31 17:47:54
 0  0      0 461864   1696   6628    0    0     0     0 2213  320  0  1 99  0  0 2017-01-31 17:47:55
 0  0      0 461864   1696   6628    0    0     0     0 2286  328  0  2 99  0  0 2017-01-31 17:47:56
 0  0      0 461864   1696   6628    0    0     0     0 2333  316  0  1 100  0  0 2017-01-31 17:47:57
 0  0      0 461864   1696   6632    0    0     0     0 2449  326  0  1 99  0  0 2017-01-31 17:47:58
 0  0      0 461864   1696   6632    0    0     0     0 2256  318  0  1 99  0  0 2017-01-31 17:47:59
 0  0      0 461864   1696   6632    0    0     0     0 2259  321  0  1 99  0  0 2017-01-31 17:48:00
 0  0      0 461864   1696   6632    0    0     0     0 2349  323  0  1 99  0  0 2017-01-31 17:48:01
 0  0      0 461864   1696   6632    0    0     0     0 2395  320  0  0 100  0  0 2017-01-31 17:48:02
 0  0      0 461832   1696   6632    0    0     0     0 2391  324  0  3 98  0  0 2017-01-31 17:48:03
 0  0      0 461864   1696   6632    0    0     0     0 2357  328  0  1 99  0  0 2017-01-31 17:48:04
 0  0      0 461864   1696   6632    0    0     0     0 2373  323  0  1 99  0  0 2017-01-31 17:48:05
 0  0      0 461800   1696   6632    0    0     0     0 2286  331  0  3 98  0  0 2017-01-31 17:48:06
 0  0      0 461864   1696   6632    0    0     0     0 2356  322  0  1 99  0  0 2017-01-31 17:48:07
 0  0      0 461864   1696   6632    0    0     0     0 2236  321  0  0 100  0  0 2017-01-31 17:48:08
 0  0      0 461864   1696   6632    0    0     0     0 2343  330  0  3 98  0  0 2017-01-31 17:48:09
 0  0      0 461864   1696   6632    0    0     0     0 2257  326  0  3 97  0  0 2017-01-31 17:48:10
 0  0      0 461864   1696   6632    0    0     0     0 2215  317  0  1 100  0  0 2017-01-31 17:48:11
 0  0      0 461864   1696   6632    0    0     0     0 2266  320  0  0 100  0  0 2017-01-31 17:48:12
 0  0      0 461864   1696   6632    0    0     0     0 2295  326  0  1 99  0  0 2017-01-31 17:48:13
 0  0      0 461864   1696   6632    0    0     0     0 2446  322  0  1 100  0  0 2017-01-31 17:48:14
 0  0      0 461864   1696   6632    0    0     0     0 2464  317  0  1 100  0  0 2017-01-31 17:48:15
 0  0      0 461864   1696   6632    0    0     0     0 2406  330  0  3 97  0  0 2017-01-31 17:48:16
 0  0      0 461864   1696   6632    0    0     0     0 2397  314  0  0 100  0  0 2017-01-31 17:48:17
 0  0      0 461864   1696   6632    0    0     0     0 2432  322  0  2 99  0  0 2017-01-31 17:48:18
 0  0      0 461864   1696   6632    0    0     0     0 2306  321  0  1 100  0  0 2017-01-31 17:48:19
 0  0      0 461864   1696   6632    0    0     0     0 2358  326  0  2 99  0  0 2017-01-31 17:48:20
 0  0      0 461864   1696   6632    0    0     0     0 2308  325  0  1 99  0  0 2017-01-31 17:48:21
 0  0      0 461864   1696   6632    0    0     0     0 2265  323  0  2 99  0  0 2017-01-31 17:48:22
 0  0      0 461864   1696   6632    0    0     0     0 2244  324  0  0 100  0  0 2017-01-31 17:48:23
 0  0      0 461864   1696   6632    0    0     0     0 2306  323  0  1 99  0  0 2017-01-31 17:48:24
 0  0      0 461864   1696   6632    0    0     0     0 2335  328  0  3 97  0  0 2017-01-31 17:48:25
 0  0      0 461864   1696   6632    0    0     0     0 2226  324  0  2 99  0  0 2017-01-31 17:48:26
 0  0      0 461864   1696   6632    0    0     0     0 2254  314  0  0 100  0  0 2017-01-31 17:48:27
 0  0      0 461864   1696   6632    0    0     0     0 2231  324  0  1 99  0  0 2017-01-31 17:48:28
 0  0      0 461864   1696   6632    0    0     0     0 2237  331  0  1 99  0  0 2017-01-31 17:48:29
 0  0      0 461864   1696   6632    0    0     0     0 2374  339  0  2 99  0  0 2017-01-31 17:48:30
 0  0      0 461864   1696   6632    0    0     0     0 2323  322  0  2 98  0  0 2017-01-31 17:48:31
 0  0      0 461864   1696   6632    0    0     0     0 2381  323  0  1 99  0  0 2017-01-31 17:48:32
 0  0      0 461864   1696   6632    0    0     0     0 2266  322  0  2 99  0  0 2017-01-31 17:48:33
 0  0      0 461864   1696   6632    0    0     0     0 2235  327  0  1 99  0  0 2017-01-31 17:48:34
 0  0      0 461800   1696   6632    0    0     0     0 2248  325  0  1 100  0  0 2017-01-31 17:48:35
 0  0      0 461864   1696   6632    0    0     0     0 2244  331  0  2 98  0  0 2017-01-31 17:48:36
 0  0      0 461864   1696   6632    0    0     0     0 2304  313  0  1 99  0  0 2017-01-31 17:48:37
 0  0      0 461864   1696   6636    0    0     0     0 2269  324  0  1 99  0  0 2017-01-31 17:48:38
 0  0      0 461800   1696   6636    0    0     0     0 2223  324  0  2 98  0  0 2017-01-31 17:48:39
 0  0      0 461864   1696   6636    0    0     0     0 2266  323  0  1 99  0  0 2017-01-31 17:48:40
 0  0      0 461864   1696   6636    0    0     0     0 2401  324  0  3 98  0  0 2017-01-31 17:48:41
 0  0      0 461968   1696   6636    0    0     0     0 2249  331  0  2 99  0  0 2017-01-31 17:48:42
 0  0      0 461924   1696   6636    0    0     0     0 2267  326  0  1 99  0  0 2017-01-31 17:48:43
 0  0      0 461988   1696   6636    0    0     0     0 2322  330  0  1 99  0  0 2017-01-31 17:48:44
 0  0      0 461988   1696   6636    0    0     0     0 2282  319  0  1 99  0  0 2017-01-31 17:48:45
 0  0      0 461988   1696   6636    0    0     0     0 2287  339  0  4 97  0  0 2017-01-31 17:48:46
 0  0      0 461988   1696   6636    0    0     0     0 2230  322  0  2 98  0  0 2017-01-31 17:48:47
 0  0      0 461988   1696   6636    0    0     0     0 2225  330  0  3 97  0  0 2017-01-31 17:48:48
 0  0      0 461988   1696   6636    0    0     0     0 2228  327  0  1 100  0  0 2017-01-31 17:48:49
 0  0      0 461988   1696   6636    0    0     0     0 2253  326  0  2 99  0  0 2017-01-31 17:48:50
 0  0      0 461924   1696   6636    0    0     0     0 2245  320  0  1 99  0  0 2017-01-31 17:48:51
 0  0      0 461988   1696   6636    0    0     0     0 2247  331  0  2 98  0  0 2017-01-31 17:48:52
 0  0      0 461988   1696   6636    0    0     0     0 2288  315  0  1 100  0  0 2017-01-31 17:48:53
 0  0      0 461988   1696   6636    0    0     0     0 2377  330  0  1 100  0  0 2017-01-31 17:48:54
 0  0      0 461988   1696   6636    0    0     0     0 2413  321  0  2 99  0  0 2017-01-31 17:48:55
 0  0      0 461988   1696   6636    0    0     0     0 2229  333  0  3 98  0  0 2017-01-31 17:48:56
 0  0      0 461988   1696   6636    0    0     0     0 2265  323  0  1 99  0  0 2017-01-31 17:48:57
 0  0      0 461988   1696   6636    0    0     0     0 2244  326  0  1 99  0  0 2017-01-31 17:48:58
 0  0      0 461988   1696   6636    0    0     0     0 2239  320  0  1 100  0  0 2017-01-31 17:48:59
 0  0      0 461988   1696   6636    0    0     0     0 2263  325  0  1 99  0  0 2017-01-31 17:49:00
 0  0      0 461988   1696   6636    0    0     0     0 2230  321  0  1 99  0  0 2017-01-31 17:49:01
 0  0      0 461988   1696   6636    0    0     0     0 2349  342  0  2 99  0  0 2017-01-31 17:49:02
 0  0      0 461988   1696   6636    0    0     0     0 2315  323  0  3 98  0  0 2017-01-31 17:49:03
 0  0      0 461988   1696   6636    0    0     0     0 2246  343  0  2 99  0  0 2017-01-31 17:49:04
 0  0      0 461924   1696   6636    0    0     0     0 2411  322  0  2 98  0  0 2017-01-31 17:49:05
 0  0      0 461924   1696   6636    0    0     0     0 2435  322  0  1 99  0  0 2017-01-31 17:49:06
 0  0      0 461988   1696   6636    0    0     0     0 2336  318  0  0 100  0  0 2017-01-31 17:49:07
 0  0      0 461988   1696   6636    0    0     0     0 2239  325  0  1 99  0  0 2017-01-31 17:49:08
 0  0      0 461988   1696   6636    0    0     0     0 2418  328  0  2 99  0  0 2017-01-31 17:49:09
 0  0      0 461988   1696   6636    0    0     0     0 2235  334  0  2 98  0  0 2017-01-31 17:49:10
 0  0      0 461988   1696   6636    0    0     0     0 2286  326  0  1 99  0  0 2017-01-31 17:49:11
 0  0      0 461988   1696   6636    0    0     0     0 2358  331  0  1 100  0  0 2017-01-31 17:49:12
 0  0      0 461988   1696   6636    0    0     0     0 2228  317  0  1 99  0  0 2017-01-31 17:49:13
 0  0      0 461988   1696   6636    0    0     0     0 2284  337  0  2 98  0  0 2017-01-31 17:49:14
 0  0      0 461988   1696   6636    0    0     0     0 2298  329  0  2 98  0  0 2017-01-31 17:49:15
 0  0      0 461988   1696   6636    0    0     0     0 2221  321  0  0 100  0  0 2017-01-31 17:49:16
 0  0      0 461956   1696   6636    0    0     0     0 2325  327  0  2 98  0  0 2017-01-31 17:49:17
 0  0      0 461988   1696   6636    0    0     0     0 2410  322  0  3 98  0  0 2017-01-31 17:49:18
 0  0      0 461988   1696   6640    0    0     0     0 2262  317  0  0 100  0  0 2017-01-31 17:49:19
 0  0      0 461988   1696   6640    0    0     0     0 2273  329  0  1 99  0  0 2017-01-31 17:49:20
 0  0      0 461988   1696   6640    0    0     0     0 2306  326  0  3 98  0  0 2017-01-31 17:49:21
 0  0      0 461988   1696   6640    0    0     0     0 2221  326  0  1 100  0  0 2017-01-31 17:49:22
 0  0      0 461988   1696   6640    0    0     0     0 2284  317  0  1 100  0  0 2017-01-31 17:49:23
 0  0      0 461988   1696   6640    0    0     0     0 2233  332  0  1 99  0  0 2017-01-31 17:49:24
 0  0      0 461988   1696   6640    0    0     0     0 2315  328  0  1 100  0  0 2017-01-31 17:49:25
 0  0      0 461988   1696   6640    0    0     0     0 2398  327  0  2 99  0  0 2017-01-31 17:49:26
 0  0      0 461924   1696   6640    0    0     0     0 2277  317  0  2 98  0  0 2017-01-31 17:49:27
 0  0      0 461924   1696   6640    0    0     0     0 2223  329  0  1 100  0  0 2017-01-31 17:49:28
 0  0      0 461924   1696   6640    0    0     0     0 2233  328  0  1 99  0  0 2017-01-31 17:49:29
 0  0      0 461988   1696   6640    0    0     0     0 2223  324  0  1 99  0  0 2017-01-31 17:49:30
 0  0      0 461988   1696   6640    0    0     0     0 2250  332  0  2 99  0  0 2017-01-31 17:49:31
 0  0      0 461988   1696   6640    0    0     0     0 2255  325  0  1 99  0  0 2017-01-31 17:49:32
 0  0      0 461988   1696   6640    0    0     0     0 2419  328  0  3 98  0  0 2017-01-31 17:49:33
 0  0      0 461988   1696   6640    0    0     0     0 2310  325  0  1 100  0  0 2017-01-31 17:49:34
 0  0      0 461988   1696   6640    0    0     0     0 2411  313  0  1 100  0  0 2017-01-31 17:49:35
 0  0      0 461988   1696   6640    0    0     0     0 2348  322  0  0 100  0  0 2017-01-31 17:49:36
 0  0      0 461988   1696   6640    0    0     0     0 2375  323  0  1 100  0  0 2017-01-31 17:49:37
 0  0      0 461988   1696   6640    0    0     0     0 2368  327  0  1 99  0  0 2017-01-31 17:49:38
 0  0      0 461988   1696   6640    0    0     0     0 2304  331  0  3 98  0  0 2017-01-31 17:49:39
 0  0      0 461988   1696   6640    0    0     0     0 2425  324  0  1 100  0  0 2017-01-31 17:49:40
 0  0      0 461988   1696   6640    0    0     0     0 2336  322  0  2 99  0  0 2017-01-31 17:49:41
 0  0      0 461988   1696   6640    0    0     0     0 2445  319  0  0 100  0  0 2017-01-31 17:49:42
 0  0      0 461988   1696   6640    0    0     0     0 2317  314  0  0 100  0  0 2017-01-31 17:49:43
 0  0      0 461988   1696   6640    0    0     0     0 2238  331  0  2 98  0  0 2017-01-31 17:49:44
 0  0      0 461988   1696   6640    0    0     0     0 2489  316  0  1 99  0  0 2017-01-31 17:49:45
 0  0      0 461924   1696   6640    0    0     0     0 2282  331  0  2 98  0  0 2017-01-31 17:49:46
 0  0      0 461988   1696   6640    0    0     0     0 2263  317  0  0 100  0  0 2017-01-31 17:49:47
 0  0      0 461988   1696   6640    0    0     0     0 2296  328  0  2 99  0  0 2017-01-31 17:49:48
 0  0      0 461988   1696   6640    0    0     0     0 2254  324  0  1 99  0  0 2017-01-31 17:49:49
 0  0      0 461956   1696   6640    0    0     0     0 2349  318  0  1 100  0  0 2017-01-31 17:49:50
 0  0      0 461988   1696   6640    0    0     0     0 2300  325  0  1 99  0  0 2017-01-31 17:49:51
 0  0      0 461988   1696   6640    0    0     0     0 2248  320  0  1 100  0  0 2017-01-31 17:49:52
 0  0      0 461988   1696   6640    0    0     0     0 2291  328  0  2 98  0  0 2017-01-31 17:49:53
 0  0      0 461988   1696   6640    0    0     0     0 2326  330  0  3 97  0  0 2017-01-31 17:49:54
 0  0      0 461988   1696   6640    0    0     0     0 2364  332  0  1 99  0  0 2017-01-31 17:49:55
 0  0      0 461988   1696   6640    0    0     0     0 2257  330  0  1 100  0  0 2017-01-31 17:49:56
 0  0      0 461988   1696   6640    0    0     0     0 2216  322  0  1 99  0  0 2017-01-31 17:49:57
 0  0      0 461924   1696   6640    0    0     0     0 2247  323  0  0 100  0  0 2017-01-31 17:49:58
 0  0      0 461924   1696   6644    0    0     0     0 2433  317  0  1 100  0  0 2017-01-31 17:49:59
 0  0      0 461988   1696   6644    0    0     0     0 2273  325  0  1 99  0  0 2017-01-31 17:50:00
 0  0      0 461988   1696   6644    0    0     0     0 2352  322  0  2 99  0  0 2017-01-31 17:50:01
 0  0      0 461988   1696   6644    0    0     0     0 2316  322  0  1 100  0  0 2017-01-31 17:50:02
 0  0      0 461988   1696   6644    0    0     0     0 2357  330  0  2 98  0  0 2017-01-31 17:50:03
 0  0      0 461988   1696   6644    0    0     0     0 2309  330  0  3 97  0  0 2017-01-31 17:50:04
 0  0      0 461988   1696   6644    0    0     0     0 2259  316  0  1 100  0  0 2017-01-31 17:50:05
 0  0      0 461988   1696   6644    0    0     0     0 2371  330  0  2 99  0  0 2017-01-31 17:50:06
 0  0      0 461988   1696   6644    0    0     0     0 2259  328  0  2 98  0  0 2017-01-31 17:50:07
 0  0      0 461988   1696   6644    0    0     0     0 2323  323  0  2 99  0  0 2017-01-31 17:50:08
 0  0      0 461988   1696   6644    0    0     0     0 2249  318  0  1 100  0  0 2017-01-31 17:50:09
 0  0      0 461988   1696   6644    0    0     0     0 2231  323  0  0 100  0  0 2017-01-31 17:50:10
 0  0      0 461988   1696   6644    0    0     0     0 2319  323  0  1 99  0  0 2017-01-31 17:50:11
 0  0      0 461988   1696   6644    0    0     0     0 2271  326  0  2 98  0  0 2017-01-31 17:50:12
 0  0      0 461988   1696   6644    0    0     0     0 2399  326  0  2 99  0  0 2017-01-31 17:50:13
 0  0      0 461988   1696   6644    0    0     0     0 2354  326  0  1 99  0  0 2017-01-31 17:50:14
 0  0      0 461988   1696   6644    0    0     0     0 2287  327  0  3 98  0  0 2017-01-31 17:50:15
 0  0      0 461988   1696   6644    0    0     0     0 2348  334  0  2 98  0  0 2017-01-31 17:50:16
 0  0      0 461956   1696   6644    0    0     0     0 2220  318  0  1 99  0  0 2017-01-31 17:50:17
 0  0      0 461988   1696   6644    0    0     0     0 2366  319  0  0 100  0  0 2017-01-31 17:50:18
 0  0      0 461988   1696   6644    0    0     0     0 2433  325  0  3 97  0  0 2017-01-31 17:50:19
 0  0      0 461988   1696   6644    0    0     0     0 2324  322  0  1 99  0  0 2017-01-31 17:50:20
 0  0      0 461988   1696   6644    0    0     0     0 2254  316  0  1 100  0  0 2017-01-31 17:50:21
 0  0      0 461988   1696   6644    0    0     0     0 2247  326  0  1 100  0  0 2017-01-31 17:50:22
 0  0      0 461988   1696   6644    0    0     0     0 2217  327  0  2 98  0  0 2017-01-31 17:50:23
 0  0      0 461924   1696   6644    0    0     0     0 2230  334  0  1 99  0  0 2017-01-31 17:50:24
 0  0      0 461988   1696   6644    0    0     0     0 2404  319  0  2 98  0  0 2017-01-31 17:50:25
 0  0      0 461988   1696   6644    0    0     0     0 2335  330  0  3 98  0  0 2017-01-31 17:50:26
 0  0      0 461988   1696   6644    0    0     0     0 2346  325  0  1 99  0  0 2017-01-31 17:50:27
 0  0      0 461988   1696   6644    0    0     0     0 2304  327  0  1 100  0  0 2017-01-31 17:50:28
 0  0      0 461988   1696   6644    0    0     0     0 2256  327  0  1 99  0  0 2017-01-31 17:50:29
 0  0      0 461988   1696   6644    0    0     0     0 2255  322  0  2 99  0  0 2017-01-31 17:50:30
 0  0      0 461988   1696   6644    0    0     0     0 2248  321  0  2 99  0  0 2017-01-31 17:50:31
 0  0      0 461988   1696   6644    0    0     0     0 2304  329  0  2 99  0  0 2017-01-31 17:50:32
 0  0      0 461988   1696   6644    0    0     0     0 2251  328  0  1 100  0  0 2017-01-31 17:50:33
 0  0      0 461988   1696   6644    0    0     0     0 2218  332  0  2 98  0  0 2017-01-31 17:50:34
 0  0      0 461988   1696   6644    0    0     0     0 2229  317  0  2 99  0  0 2017-01-31 17:50:35
 0  0      0 461988   1696   6644    0    0     0     0 2238  321  0  0 100  0  0 2017-01-31 17:50:36
 0  0      0 461988   1696   6644    0    0     0     0 2238  324  0  1 99  0  0 2017-01-31 17:50:37
 0  0      0 461988   1696   6644    0    0     0     0 2289  326  0  1 100  0  0 2017-01-31 17:50:38
 0  0      0 461988   1696   6644    0    0     0     0 2370  315  0  0 100  0  0 2017-01-31 17:50:39
 0  0      0 461924   1696   6648    0    0     0     0 2363  331  0  2 99  0  0 2017-01-31 17:50:40
 0  0      0 461988   1696   6648    0    0     0     0 2339  324  0  2 99  0  0 2017-01-31 17:50:41
 0  0      0 461988   1696   6648    0    0     0     0 2407  318  0  1 99  0  0 2017-01-31 17:50:42
 0  0      0 461988   1696   6648    0    0     0     0 2221  320  0  2 99  0  0 2017-01-31 17:50:43
 0  0      0 461988   1696   6648    0    0     0     0 2333  336  0  3 97  0  0 2017-01-31 17:50:44
 0  0      0 461988   1696   6648    0    0     0     0 2214  324  0  1 99  0  0 2017-01-31 17:50:45
 0  0      0 461988   1696   6648    0    0     0     0 2384  319  0  1 99  0  0 2017-01-31 17:50:46
 0  0      0 461988   1696   6648    0    0     0     0 2422  322  0  2 99  0  0 2017-01-31 17:50:47
 0  0      0 461988   1696   6648    0    0     0     0 2282  324  0  1 99  0  0 2017-01-31 17:50:48
 0  0      0 461924   1696   6648    0    0     0     0 2291  324  0  1 100  0  0 2017-01-31 17:50:49
 0  0      0 461956   1696   6648    0    0     0     0 2266  335  0  3 97  0  0 2017-01-31 17:50:50
 0  0      0 461988   1696   6648    0    0     0     0 2250  324  0  3 98  0  0 2017-01-31 17:50:51
 0  0      0 461988   1696   6648    0    0     0     0 2254  326  0  2 99  0  0 2017-01-31 17:50:52
 0  0      0 461924   1696   6648    0    0     0     0 2267  321  0  1 99  0  0 2017-01-31 17:50:53
 0  0      0 461924   1696   6648    0    0     0     0 2292  331  0  1 99  0  0 2017-01-31 17:50:54
 0  0      0 461988   1696   6648    0    0     0     0 2303  322  0  1 100  0  0 2017-01-31 17:50:55
 0  0      0 461988   1696   6648    0    0     0     0 2249  327  0  2 98  0  0 2017-01-31 17:50:56
 0  0      0 461988   1696   6648    0    0     0     0 2241  323  0  2 98  0  0 2017-01-31 17:50:57
 0  0      0 461988   1696   6648    0    0     0     0 2304  333  0  3 98  0  0 2017-01-31 17:50:58
 0  0      0 461988   1696   6648    0    0     0     0 2252  325  0  0 100  0  0 2017-01-31 17:50:59
 0  0      0 461988   1696   6648    0    0     0     0 2225  327  0  2 99  0  0 2017-01-31 17:51:00
